,AQ_pm10,AQ_nh3,AQ_nox,AQ_no2,WE_temp_2m,WE_wind_speed_10m_mean,WE_wind_speed_10m_max,WE_tot_precipitation,WE_precipitation_t,WE_surface_pressure,WE_solar_radiation,WE_rh_min,WE_rh_mean,WE_rh_max,WE_wind_speed_100m_mean,WE_wind_speed_100m_max,WE_blh_layer_max,WE_blh_layer_min,EM_nh3_livestock_mm,EM_nh3_agr_soils,EM_nh3_agr_waste_burn,EM_nh3_sum,EM_nox_traffic,EM_nox_sum,EM_so2_sum,LI_pigs,LI_bovine,LI_pigs_v2,LI_bovine_v2,LA_hvi,LA_lvi,LA_land_use,LA_soil_use,wind_dir_10m_N,wind_dir_100m_N,wind_dir_10m_S,wind_dir_100m_S,wind_dir_10m_E,wind_dir_100m_E,wind_dir_10m_O,wind_dir_100m_O,wind_dir_10m_NE,wind_dir_100m_NE,wind_dir_10m_NO,wind_dir_100m_NO,wind_dir_10m_SO,wind_dir_100m_SO,wind_dir_10m_SE,wind_dir_100m_SE,Lockdown,Season,Station
4394,0.2222222222222222,0.08,0.22133757961783437,0.3523287147025527,0.28692962103634956,0.2898116159311649,0.27749727991784745,0.1070967741935486,0.16666666666666666,0.14836223506743806,0.04650886771338465,0.9411911599450619,0.940440361159512,0.9324193859818497,0.3328709365360396,0.3461970249789503,0.05910109397653881,0.0746237221133127,0.009587293749742876,0.012208453659060606,0.19672483403639324,0.011354904806625127,0.5219426565242832,0.6492722754703586,0.8747307373653688,0.511463844797178,0.9120879120879124,0.07040417209908778,0.3514644351464442,0.001179245283019048,0.0012690355329949554,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4395,0.0625,0.07934426229508196,0.14171974522292993,0.2888690466699619,0.2766970075554762,0.4555439671468614,0.36221714201885113,5.401157981826103e-05,0.0,0.2466281310211933,0.2273390077656075,0.4164065426395305,0.40376999841596706,0.6993628113535433,0.5271688539252012,0.45102441762559636,0.15434295505469883,0.14147076454482121,0.01003991276797106,0.012834042122956565,0.1839227350350022,0.011995218987449818,0.523698069046226,0.645367412140575,0.8734051367025684,0.5144032921810697,0.9010989010989015,0.07692307692307754,0.3472803347280342,0.001179245283019048,0.0012690355329949554,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4396,0.027777777777777776,0.0681967213114754,0.0571656050955414,0.14728064161232202,0.23933606996252005,0.5547878234795646,0.5213877920267974,2.160463192744218e-05,0.0,0.4605009633911372,0.2550612092644715,0.29754026719940063,0.22604150166323456,0.46900946128596255,0.6248197565115812,0.551922537187763,0.3190984578884935,0.047939989955122074,0.010533678969674554,0.01346594966224542,0.17116587313255602,0.012635533168274565,0.5254534815681685,0.6411075612353567,0.872079536039768,0.5173427395649615,0.9010989010989015,0.08474576271186463,0.3430962343096233,0.0,0.0012690355329949554,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4397,0.1736111111111111,0.1836065573770492,0.3671443736730361,0.5246902753639365,0.1512880004759355,0.08032396845055734,0.11221408574676951,0.012651778329197911,0.0,0.4605009633911372,0.11407643528095221,0.5998251966537644,0.6809757642958973,0.9125313767136511,0.09011261795681459,0.13724389559360087,0.05691314089890601,0.011405796866646143,0.010986297987902738,0.014104176276927158,0.1584994854279995,0.013275847349099285,0.5272088940901113,0.6372026979055732,0.8707539353769675,0.5202821869488536,0.890109890109887,0.09126466753585394,0.33891213389121333,0.0,0.0012690355329949554,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4398,0.1597222222222222,0.13114754098360656,0.25652866242038214,0.4409809142656696,0.16262121482539116,0.48683267062121116,0.4644188804264111,2.038047973554805e-05,0.0,0.3834296724470114,0.2628607277289837,0.20014983143963036,0.4674481229209566,0.9038424406256034,0.5205979520689215,0.5091215268032556,0.3807829181494662,0.049171297571407736,0.011480064189606232,0.014755041042394678,0.1459688090202775,0.013702723469649097,0.5289643066120538,0.6329428470003549,0.8692626346313173,0.5232216343327454,0.8791208791208796,0.0977835723598437,0.33472803347280333,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4399,0.13194444444444445,0.21245901639344264,0.2527070063694268,0.40095986734059347,0.1279374144803379,0.31458183951502505,0.2653944424748469,0.008774193548387323,0.0,0.4797687861271669,0.26430194309742616,0.27281807966038196,0.25677174085220966,0.49237304498938017,0.3306806359172797,0.40927589110300305,0.24555160142348753,0.023054614973348674,0.012014977574785035,0.015428022571737303,0.13366431810727977,0.014343037650473844,0.5301345816266824,0.6290379836705715,0.8676056338028169,0.5261610817166371,0.8681318681318686,0.10560625814863123,0.3305439330543942,0.0,0.0012690355329949554,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4400,0.041666666666666664,0.05049180327868853,0.01519108280254777,0.03959054163942792,0.13632577785710037,0.44332181735219345,0.4122177532732674,1.0805624483273448e-05,0.0,0.5375722543352595,0.26379327884974063,0.21700586839805217,0.1264058292412482,0.11855570573469798,0.5674156277949148,0.5799186079146785,0.5262949782522737,0.09471347795797352,0.012591038143439093,0.016119961327258597,0.12160863123847866,0.01519678989157347,0.5318899941486249,0.624778132765353,0.8659486329743165,0.5291005291005288,0.8571428571428577,0.11212516297262098,0.3305439330543942,0.001179245283019048,0.0012690355329949554,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4401,0.19444444444444442,0.23475409836065572,0.3625796178343949,0.5022083326689734,0.09575525016360283,0.03915976794211591,0.041430824337705854,2.296112489660876e-16,0.0,0.5761078998073224,0.2567991454440639,0.23785741041328504,0.2146364644384603,0.3282486966595868,0.06501542336685713,0.11893067639629526,0.09392381705548966,0.008197916497901917,0.013167098712093206,0.01684349545974433,0.10986960406229147,0.01583710407239816,0.5336454066705675,0.6208732694355696,0.8639602319801158,0.532039976484421,0.8461538461538467,0.11994784876140807,0.3263598326359842,0.001179245283019048,0.0012690355329949554,0.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4402,0.3055555555555555,0.3055737704918033,0.4822717622080679,0.5910199786341821,0.03813433279790589,0.12994589661690895,0.11930463697600217,2.296112489660876e-16,0.0,0.5375722543352595,0.2686255892027536,0.31327256836059425,0.5015048313004911,0.6022398146360302,0.11977293883585526,0.14601459444288517,0.10112033741926982,0.02707256614228084,0.013784306464222518,0.017598624969194506,0.09849247367766305,0.016690856313497815,0.5354008191925103,0.6166134185303513,0.8616404308202155,0.5343915343915349,0.8461538461538467,0.12646675358539783,0.32217573221757334,0.001179245283019048,0.0012690355329949554,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4403,0.4444444444444444,0.32721311475409837,0.6868365180467091,0.7153881722658929,0.06628978523410078,0.05086043934554463,0.06832601865548478,2.296112489660876e-16,0.0,0.5568400770712891,0.23251042761707755,0.5589961293544762,0.6351972121020117,0.728132844178413,0.036541515322978085,0.06041257367387032,0.07707921444576249,0.006253746577450873,0.014483808583302504,0.018391668931002015,0.08756771428248306,0.017331170494322534,0.5371562317144528,0.612353567625133,0.8591549295774648,0.5373309817754266,0.8351648351648322,0.13298565840938714,0.31799163179916334,0.001179245283019048,0.0012690355329949554,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4404,0.5833333333333333,0.3567213114754098,0.6799363057324841,0.7335650621043737,0.06801326670236182,0.1478717163157552,0.13507500091688163,3.242349048823622e-05,0.0,0.6531791907514446,0.2688375326392893,0.5902110126108128,0.7109139870109298,0.8374203514191929,0.1468779089930093,0.15127701375245578,0.07581389218399895,0.005605689937300522,0.01522445788585769,0.019228946420559744,0.07711794442622394,0.018184922735422188,0.5389116442363956,0.6080937167199147,0.856338028169014,0.5402704291593183,0.8351648351648322,0.14080834419817512,0.31380753138075335,0.001179245283019048,0.002538071065990355,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4405,0.7222222222222222,0.36065573770491804,0.8508492569002123,0.8357702058453051,0.09553215539294425,0.03431979662342742,0.06037971124341372,1.4180314309576177e-05,0.0,0.8073217726396926,0.14027264403675946,0.6625046822324884,0.729447172501188,0.8580807105618846,0.04037454140580796,0.07416502946954814,0.03685251087386319,0.0022033925765111914,0.016047401555363605,0.020113616975564134,0.06718840120783054,0.019252113036796692,0.5406670567583381,0.6038338658146964,0.8531897265948634,0.5432098765432105,0.8241758241758248,0.14732724902216443,0.31380753138075335,0.001179245283019048,0.002538071065990355,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,1
4406,0.7222222222222222,0.2583606557377049,0.5971337579617835,0.7158665114721686,0.1055386995062169,0.13336809855941598,0.09094243205907161,0.00010157154673306664,0.0,0.8265895953757223,0.2748143375495948,0.6470221001373454,0.8053223507048946,0.8883954431357404,0.07651450161534672,0.07472635419590234,0.0764465533148807,0.0015229331043533252,0.016911492408344664,0.021051999671408077,0.05786955882519253,0.020105865277896345,0.5418373317729667,0.5995740149094781,0.8495443247721624,0.5461493239271022,0.8131868131868139,0.1538461538461542,0.30962343096234335,0.001179245283019048,0.002538071065990355,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4407,0.8819444444444444,0.28131147540983603,0.40806794055201695,0.6139802605354211,0.1110119578797073,0.13287921256762925,0.12028264404210319,1.0805624483273448e-05,0.0,0.8651252408477852,0.2636661127878192,0.6005743538519166,0.8051639474101062,0.91716547596061,0.0927592312044828,0.12068481616615209,0.030894951891393165,0.005848711177356903,0.01789902481175165,0.02204725404578802,0.049206654377254785,0.021173055579270877,0.5435927442949094,0.5953141640042598,0.8455675227837613,0.5485008818342156,0.8021978021978029,0.16166883963494172,0.30543933054393424,0.001179245283019048,0.002538071065990355,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4408,0.9375,0.38098360655737706,0.5737791932059447,0.7772533762775643,0.14019275388184899,0.22625643699889184,0.17443978532744903,0.00021406120760982425,0.0,0.8073217726396926,0.21152802740004747,0.8444250218504182,0.9456676698875335,0.9930488511295616,0.25767061529194885,0.2605248386191411,0.051456438645050735,0.02030037425270969,0.018927704398633893,0.02310885871179329,0.04124492496296213,0.022453683940920344,0.545348156816852,0.5910543130990416,0.8412593206296604,0.5514403292181074,0.791208791208792,0.16818774445893148,0.30125523012552247,0.001179245283019048,0.002538071065990355,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4409,0.625,0.41704918032786886,0.6157112526539278,0.7799639651131273,0.22056636325777856,0.2383156247962975,0.18104133302363112,0.0005700578990903867,0.16666666666666666,0.7687861271676297,0.17498897894130014,0.8565363965538769,0.9640424520830033,0.9978760378451439,0.2929892127694526,0.3040976705023856,0.05224726505865295,0.029081541726746915,0.020079825535942064,0.024236813669423887,0.034052226230731814,0.023734312302569782,0.5471035693387948,0.5864394746183883,0.8362883181441592,0.5543797766019991,0.791208791208792,0.17470664928292123,0.29707112970711336,0.001179245283019048,0.0038071065989848663,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4410,0.6041666666666666,0.5468852459016393,0.6523354564755838,0.641723934499418,0.24144803379142127,0.06798774525780588,0.08837516351055637,0.002420181968569294,0.16666666666666666,0.7495183044316001,0.14442673539285836,0.9071045074291421,0.9797243782670679,1.0,0.07961742749192328,0.14278697726634854,0.05448793989719256,0.008489541985969577,0.021314241040200854,0.025437437994072706,0.027673795279508726,0.02501494066421925,0.5488589818607373,0.581824636137735,0.8309859154929577,0.5573192239858908,0.7802197802197774,0.18122555410691055,0.29707112970711336,0.001179245283019048,0.0038071065989848663,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4411,0.736111111111111,0.38229508196721307,0.5414012738853503,0.702473013696446,0.3126896305550598,0.03793755296264911,0.0439980928862211,0.007766749379652833,0.0,0.7302504816955668,0.11556003933670181,0.825571232363591,0.9207983526057342,0.9916972388491985,0.028692938105755017,0.011366825708672465,0.056992223540266236,0.008278923577920712,0.022630950911410153,0.026704412610346853,0.022154869208237674,0.026509007086143566,0.5506143943826799,0.5772097976570818,0.8250207125103561,0.5596707818930042,0.7692307692307665,0.18904823989569763,0.29288702928870336,0.001179245283019048,0.0038071065989848663,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4412,0.7013888888888888,0.4118032786885246,0.476592356687898,0.5140073664237766,0.3401451603307752,0.07189883319209961,0.09094243205907161,0.002043010752688401,0.0,0.7687861271676297,0.16909695140560888,0.774129104757148,0.8688420719150958,0.9870631396022398,0.05023089419022761,0.044414818972775744,0.1394490575985238,0.004277173824992306,0.02407110233304527,0.028063013819817885,0.017585922214808362,0.02800307350806794,0.5523698069046225,0.5725949591764288,0.8183927091963545,0.562610229276896,0.7582417582417591,0.1955671447196874,0.28870292887029336,0.001179245283019048,0.0038071065989848663,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4413,0.8263888888888888,0.3239344262295082,0.40870488322717624,0.6391727920659471,0.267535248973764,0.05962779479825306,0.06416948862455531,0.02244830438378848,0.16666666666666666,0.6917148362235075,0.06020041371358811,0.9385691097515293,0.9727546332963726,0.9996138250627535,0.07897858981145163,0.11114229581813076,0.022274943983129035,0.01023929491437552,0.02563469530510637,0.029516401160182247,0.014012191398165636,0.029710577990267217,0.5541252194265652,0.5679801206957755,0.8112676056338028,0.5655496766607881,0.7582417582417591,0.2020860495436767,0.28451882845188337,0.001179245283019048,0.0038071065989848663,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4414,0.40277777777777773,0.16852459016393445,0.2664543524416136,0.4390675574405663,0.3133142959129038,0.21093800925624148,0.19375542488294478,0.0024929693961954318,0.16666666666666666,0.49903660886319656,0.22182847841568043,0.7121987763765762,0.8804055124346586,0.9837806526356438,0.14487013342581273,0.24607072691552062,0.10786872281534204,0.02704016331027332,0.027362877011068598,0.031064574631439926,0.011460819017676399,0.03141808247246647,0.555880631948508,0.5633652822151225,0.8034797017398507,0.5679012345679011,0.7472527472527482,0.20990873533246468,0.28451882845188337,0.001179245283019048,0.005076142131979822,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4415,0.3055555555555555,0.12721311475409838,0.16836518046709129,0.3201205414799815,0.33077517996311495,0.2725376442213676,0.2389882516901185,3.3548387097003795e-05,0.0,0.6146435452793817,0.22348163722065856,0.6889749032338619,0.8645651829558054,0.9799189032631781,0.2600434409622721,0.3358125175413977,0.03809147225517332,0.037117444064611246,0.02917335308398139,0.03270753423359094,0.01001323185144137,0.03355246307521556,0.5576360444704506,0.5583954561590343,0.7948632974316487,0.5708406819517933,0.7362637362637372,0.216427640156454,0.2803347280334725,0.001179245283019048,0.005076142131979822,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4416,0.3194444444444444,0.17245901639344263,0.2684182590233546,0.31438047100467176,0.2929085608899994,0.009891793233817878,0.027983227178816364,0.005060380479735547,0.16666666666666666,0.6724470134874743,0.15625317915154804,0.8365588712698212,0.9420243941073974,0.991311063911952,0.018964352857429687,0.03564412012349141,0.03701067615658362,0.012637104482931809,0.031066123523844802,0.03441368458967084,0.009165036246225531,0.035473405617689774,0.5593914569923931,0.5534256301029463,0.7850869925434962,0.573780129335685,0.7252747252747227,0.22294654498044375,0.2761506276150625,0.001179245283019048,0.005076142131979822,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4417,0.15277777777777776,0.1659016393442623,0.3297770700636942,0.26798156799591816,0.31932298173597473,0.2718857962323187,0.6251787919167716,0.0553846153846156,0.16666666666666666,0.5183044315992298,0.07206924615958493,0.08840054938194528,0.7695232060826864,0.9636995558988222,0.2734590322521766,0.7081111422958182,0.17329642810069856,0.011584012442687495,0.03291774678023296,0.0360882395687863,0.008377910724585231,0.03739434816016393,0.5611468695143359,0.5477458288959887,0.7731565865782932,0.5767195767195767,0.7252747252747227,0.22946544980443306,0.2719665271966534,0.002358490566037874,0.005076142131979822,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
4418,0.048611111111111105,0.1960655737704918,0.12006369426751592,0.2651115327582633,0.26625617228865484,0.4682550029333159,0.5116077213657869,1.5877584781040192e-05,0.0,0.6339113680154149,0.33954186306758455,0.09302035210388312,0.127831458894345,0.14848426337130727,0.5274426415025462,0.5799186079146785,0.2597864768683274,0.06864539960792573,0.03476937003662106,0.03776279454790175,0.007647331576625994,0.03931529070263809,0.5629022820362785,0.5420660276890308,0.7595691797845898,0.5790711346266901,0.7142857142857117,0.23728813559322015,0.2677824267782434,0.002358490566037874,0.005076142131979822,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1
