,IDStations,Latitude,Longitude,Time,Altitude,AQ_pm10,AQ_nh3,AQ_nox,AQ_no2,WE_temp_2m,WE_wind_speed_10m_mean,WE_wind_speed_10m_max,WE_tot_precipitation,WE_precipitation_t,WE_surface_pressure,WE_solar_radiation,WE_rh_min,WE_rh_mean,WE_rh_max,WE_wind_speed_100m_mean,WE_wind_speed_100m_max,WE_blh_layer_max,WE_blh_layer_min,EM_nh3_livestock_mm,EM_nh3_agr_soils,EM_nh3_agr_waste_burn,EM_nh3_sum,EM_nox_traffic,EM_nox_sum,EM_so2_sum,LI_pigs,LI_bovine,LI_pigs_v2,LI_bovine_v2,LA_hvi,LA_lvi,LA_land_use,LA_soil_use,wind_dir_10m_N,wind_dir_100m_N,wind_dir_10m_S,wind_dir_100m_S,wind_dir_10m_E,wind_dir_100m_E,wind_dir_10m_O,wind_dir_100m_O,wind_dir_10m_NE,wind_dir_100m_NE,wind_dir_10m_NO,wind_dir_100m_NO,wind_dir_10m_SO,wind_dir_100m_SO,wind_dir_10m_SE,wind_dir_100m_SE
6240,0.0,0.0,0.0,2021-01-30,0.0,0.3263888888888889,0.20057792073044198,0.2522823779193206,0.4594766969083342,0.2654232851448629,0.2816635160680529,0.32468612085722326,0.13181141439205976,0.0,0.21194605009633705,0.21788633049611725,0.5930827818703958,0.7372089339458259,0.8578876230932613,0.30293682807965394,0.4257648049396577,0.038987742190589154,0.03154415695931824,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.5637860082304531,0.18681318681318615,0.7940026075619304,0.49372384937238545,0.001179245283019048,0.0038071065989848663,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6241,0.0,0.0,0.0,2021-01-31,0.0,0.2777777777777778,0.20057792073044198,0.14309978768577497,0.24629685731141476,0.2700339104051401,0.2541229385307346,0.27419650606975643,0.1450951199338298,0.16666666666666666,0.1560693641618478,0.24310759944386048,0.6809838931202398,0.8371614129573894,0.9090558022784323,0.2672531804990235,0.3344092057255122,0.11691050481086068,0.09628501531033812,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.5661375661375665,0.18681318681318615,0.7953063885267273,0.49372384937238545,0.001179245283019048,0.005076142131979822,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6242,0.0,0.0,0.0,2021-02-01,0.0,0.16666666666666666,0.20057792073044198,0.16549893842887478,0.2550664094264713,0.20911416503063834,0.20034547943419587,0.2903336226604238,0.009196029776675167,0.16666666666666666,0.21965317919075034,0.1269625962223202,0.7245598701460857,0.787897988278156,0.9216064877389456,0.17224889116031178,0.2517541397698569,0.07038355081059708,0.005767704097338108,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.5684891240446799,0.18681318681318615,0.7953063885267273,0.49372384937238545,0.001179245283019048,0.005076142131979822,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6243,0.0,0.0,0.0,2021-02-02,0.0,0.24305555555555555,0.20057792073044198,0.25557324840764334,0.3536042859192882,0.18159914331608068,0.03005019229515677,0.043998092886221106,0.0012610421836230581,0.16666666666666666,0.4219653179190743,0.1977517040252298,0.7887376701211138,0.9257088547441787,0.9907318015060822,0.03097450125029662,0.058237440359247813,0.06674574930802687,0.009688446770247723,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.5708406819517933,0.18681318681318615,0.796610169491526,0.49372384937238545,0.001179245283019048,0.005076142131979822,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6244,0.0,0.0,0.0,2021-02-03,0.0,0.21822271848717545,0.20057792073044198,0.1860045185722295,0.2785116961015746,0.2086679754893212,0.09849423114529687,0.13275223413489165,0.04918114143920618,0.16666666666666666,0.4797687861271669,0.05112923462986199,0.9712823074041704,0.9841596705211468,0.9928557636609383,0.09239418110135615,0.12300028066236318,0.024278370897587977,0.01313934837904833,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.5731922398589062,0.18681318681318615,0.7979139504563237,0.48953974895397456,0.002358490566037874,0.005076142131979822,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6245,0.0,0.0,0.0,2021-02-04,0.0,0.21822271848717545,0.20057792073044198,0.35567940552016986,0.4872203708723312,0.30944731988815516,0.14917541229385306,0.12126065110820426,0.010638544251447704,0.16666666666666666,0.5183044315992298,0.1885957475668894,0.7926083156448996,0.8997307143988595,0.9631202934929524,0.1678682899227919,0.1787819253438114,0.02459470146302887,0.07671370477779757,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.5755437977660205,0.18681318681318615,0.7979139504563237,0.48953974895397456,0.002358490566037874,0.005076142131979822,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6246,0.0,0.0,0.0,2021-02-05,0.0,0.3680555555555555,0.20057792073044198,0.43895966029724004,0.44943157357654223,0.3097150336129454,0.06106186037416074,0.058912700644262156,0.009033912324235133,0.16666666666666666,0.5375722543352595,0.09724812642002105,0.9190910225995755,0.9733882464755266,0.9915041513805753,0.05734937120119736,0.13380578164468146,0.014182153683933045,0.017627140612089497,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.5778953556731339,0.18681318681318615,0.7992177314211215,0.48953974895397456,0.002358490566037874,0.006345177664974333,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6247,0.0,0.0,0.0,2021-02-06,0.0,0.3125,0.20057792073044198,0.2013269639065818,0.3115104357670169,0.3004342911535487,0.18958998761488818,0.2914338806097875,0.04440033085194398,0.16666666666666666,0.4605009633911372,0.10127505171419854,0.887876139343239,0.9531126247425947,0.9969106005020274,0.20784127621516058,0.4075217513331462,0.06795834980888363,0.10211752507169125,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.5802469135802473,0.18681318681318615,0.8005215123859202,0.48953974895397456,0.002358490566037874,0.006345177664974333,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6248,0.0,0.0,0.0,2021-02-07,0.0,0.09027777777777778,0.20057792073044198,0.09676220806794057,0.11969641405041696,0.2984115652329109,0.3080633596245355,0.44901526913531964,0.24086021505376368,0.16666666666666666,0.17919075144508767,0.03692902438197295,1.0,1.0,0.9918903263178218,0.33259714895869463,0.4512349143979793,0.10088308949518915,0.05911896699771559,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.583186360964139,0.18681318681318615,0.8018252933507171,0.48953974895397456,0.002358490566037874,0.006345177664974333,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6249,0.0,0.0,0.0,2021-02-08,0.0,0.10416666666666666,0.20057792073044198,0.12850318471337582,0.19973850790056918,0.29219465762389196,0.2590117984486017,0.2213841245002996,0.04210090984284555,0.0,0.09441233140654859,0.35929499135270787,0.46997128230740415,0.6939648344685567,0.9868700521336164,0.23366857101137134,0.31258770698849286,0.2088572558323448,0.036420783176449624,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.5855379188712524,0.18681318681318615,0.8031290743155157,0.48953974895397456,0.002358490566037874,0.006345177664974333,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6250,0.0,0.0,0.0,2021-02-09,0.0,0.19444444444444442,0.20057792073044198,0.18667728237791933,0.3110320965607411,0.29576417395442917,0.16156052408578317,0.2470568099854522,0.04339123242349071,0.0,0.1946050096339107,0.1300145817084337,0.6887251841678111,0.7562173293204497,0.9183240007723499,0.18046251848066153,0.2826971653101319,0.07671016211941478,0.06122515107820423,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.5884773662551441,0.18681318681318615,0.8031290743155157,0.48535564853556457,0.002358490566037874,0.006345177664974333,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6251,0.0,0.0,0.0,2021-02-10,0.0,0.1111111111111111,0.20057792073044198,0.12791932059447986,0.22062598657461296,0.2880302219049319,0.3199595854246789,0.3460800254281838,0.273779983457403,0.16666666666666666,0.1868978805394974,0.04850113601681984,0.9032338619053565,0.9141454142246157,0.9009461285962541,0.36609049592056514,0.3924361493123773,0.08000527217609069,0.11085008829771723,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.5908289241622575,0.18681318681318615,0.8044328552803126,0.48535564853556457,0.002358490566037874,0.0076142131979697325,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6252,0.0,0.0,0.0,2021-02-11,0.0,0.18055555555555555,0.20057792073044198,0.17351380042462847,0.22811996747293395,0.2607531679457433,0.4966103904569453,0.6683333537084807,0.003930521091811644,0.0,0.441233140655104,0.33110651429346544,0.5304032962916719,0.694598447647711,0.8590461479050011,0.37330023545731655,0.631630648330059,0.2061684460260973,0.04852324093125739,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.5937683715461493,0.18681318681318615,0.8057366362451113,0.48535564853556457,0.002358490566037874,0.0076142131979697325,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6253,0.0,0.0,0.0,2021-02-12,0.0,0.14583333333333331,0.20057792073044198,0.06847133757961786,0.08286429516717957,0.147450770420608,0.7117202268431001,0.6056186505947507,0.018511166253101966,1.0,0.6724470134874743,0.14641900369629357,0.4019228368085904,0.3044511325835577,0.31473257385595677,0.602095387591947,0.5420291888857703,0.19541320680110716,1.0,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.596707818930041,0.18681318681318615,0.807040417209909,0.48535564853556457,0.002358490566037874,0.0076142131979697325,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6254,0.0,0.0,0.0,2021-02-13,0.0,0.18055555555555555,0.20057792073044198,0.07154989384288749,0.08908270484876508,0.06909759652567077,0.5006844403885012,0.604518392645387,0.0029942100909845144,0.0,0.7880539499036594,0.34899454033707494,0.256211761768011,0.1975289086012989,0.21201004054836847,0.4576268092795737,0.4912994667415101,0.3399235534466851,0.15217990052330574,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.5996472663139327,0.18681318681318615,0.8083441981747068,0.48535564853556457,0.002358490566037874,0.0076142131979697325,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6255,0.0,0.0,0.0,2021-02-14,0.0,0.2638888888888889,0.20057792073044198,0.15642250530785565,0.26638710397499876,0.0750936998036766,0.24711557264845832,0.2702844778053522,4.618693134845129e-05,0.0,0.9421965317919074,0.41037335955780135,0.22187539018604072,0.3735149691113575,0.6144043251592972,0.1930567470385311,0.21912714005051925,0.3678660867272967,0.006415760737488459,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.6025867136978249,0.18681318681318615,0.8096479791395055,0.48535564853556457,0.002358490566037874,0.0076142131979697325,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6256,0.0,0.0,0.0,2021-02-15,0.0,0.25,0.20057792073044198,0.2631634819532909,0.4191367571790742,0.1085430424177524,0.11690893683592982,0.12651743908849747,1.847808105895583e-05,0.0,0.9229287090558742,0.38506731323544385,0.24759645398926214,0.39933470616188815,0.5350453755551265,0.14870315950864255,0.2839601459444289,0.20242520100171346,0.01874503831634885,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.6049382716049387,0.1978021978021971,0.8109517601043024,0.48117154811715457,0.002358490566037874,0.008883248730964688,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6257,0.0,0.0,0.0,2021-02-16,0.0,0.2777777777777778,0.16065573770491806,0.26518046709129517,0.48897428129534254,0.17689928014754,0.15520500619255587,0.10928006454846638,0.0007111662531019665,0.0,0.7109826589595372,0.35687883617620136,0.5609938818828818,0.6176144463804847,0.7509171654759605,0.2010878493073175,0.2050238563008701,0.14693554764729141,0.03578892795230303,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.6084656084656084,0.1978021978021971,0.812255541069101,0.48117154811715457,0.0070754716981134,0.012690355329949554,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6258,0.0,0.0,0.0,2021-02-17,0.0,0.34027777777777773,0.20065573770491807,0.2107218683651805,0.38405854871884815,0.2885359033850913,0.198389935467049,0.2702844778053522,0.001297766749379882,0.0,0.6146435452793817,0.32385804876394597,0.6249219627918591,0.7650879138286075,0.9598378065263564,0.17407414167594504,0.22417906258770703,0.13433504679056282,0.019198677964454097,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.6114050558495001,0.1978021978021971,0.8135593220338988,0.48117154811715457,0.012971698113207752,0.017766497461929376,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6259,0.0,0.0,0.0,2021-02-18,0.0,0.5555555555555556,0.179672131147541,0.25159235668789814,0.3835802095125723,0.27401987030757335,0.05737891923603415,0.1387425274147606,0.0008215053763443157,0.16666666666666666,0.6531791907514446,0.11907830038319375,0.812960419528031,0.8842071915095833,0.9870631396022398,0.08162520305911987,0.2001824305360651,0.04731778041386583,0.012264471914845358,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.6143445032333918,0.1978021978021971,0.8148631029986966,0.48117154811715457,0.01768867924528328,0.022842639593908753,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6260,0.0,0.0,0.0,2021-02-19,0.0,0.5138888888888888,0.2,0.34060509554140134,0.3846963343272159,0.3453209590100541,0.03837755035525716,0.02834997982860426,0.0010939619520266978,0.0,0.6724470134874743,0.11221133303943845,0.7728805094268949,0.8371614129573894,0.9059664027804595,0.03635899027141476,0.033749649172046044,0.04407539211809674,0.004212368160977271,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.617283950617284,0.1978021978021971,0.8161668839634943,0.48117154811715457,0.022405660377358805,0.026649746192893176,0.0,0.7501711156741958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6261,0.0,0.0,0.0,2021-02-20,0.0,0.45138888888888884,0.22295081967213118,0.2182590233545648,0.3164532742318669,0.36141352846689273,0.07662473111270453,0.0752943190014548,0.0008529363110010568,0.0,0.6917148362235075,0.16757095866255217,0.6643775752278688,0.8110248693172817,0.9084765398725623,0.07295526310986185,0.11135279259051362,0.0826413602214314,0.005233057369214072,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.6202233980011758,0.1978021978021971,0.8174706649282921,0.47698744769874457,0.02712264150943411,0.031725888324873,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6262,0.0,0.0,0.0,2021-02-21,0.0,0.4930555555555555,0.30491803278688523,0.13158174097664546,0.2083486136135338,0.35216253197691716,0.15520500619255587,0.13519725180014427,5.49048800664e-05,0.0,0.7109826589595372,0.34484044898097604,0.5737295542514671,0.7920164739426581,0.9818497779494111,0.15947213755087886,0.2187061465057536,0.16881507842361934,0.010547121818446935,0.4455392703246311,0.19681661479784893,0.28325258901146666,0.3595437491013288,0.3923739320119539,0.4424120579972365,0.39354168735650324,0.6237507348618458,0.1978021978021971,0.8187744458930899,0.47698744769874457,0.03301886792452846,0.03680203045685282,0.0,0.7501711156741958,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
